our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
6231,4,4,6,3,3,3,3
6236,6,4,5,3,3,3,3
6243,4,4,1,3,3,3,3
6246,6,4,5,3,3,3,3
6255,6,4,4,3,3,3,3
6262,6,4,1,3,3,3,3
6264,6,4,2,3,3,3,3
6265,6,4,4,3,3,3,3
6267,6,4,1,3,3,3,3
6274,4,4,4,3,3,3,3
6276,4,4,5,3,3,3,3
6287,6,4,6,3,3,3,3
6298,6,4,3,3,3,3,3
6300,6,4,5,3,3,3,3
6301,4,4,2,3,3,3,3
6319,4,4,1,3,3,3,3
6327,4,4,1,3,3,3,3
6337,6,4,4,3,3,3,3
6340,6,4,6,3,3,3,3
6343,6,4,1,3,3,3,3
6350,4,4,3,3,3,3,3
6356,4,4,5,3,3,3,3
6358,6,4,2,3,3,3,3
6359,4,4,6,3,3,3,3
6365,6,4,4,3,3,3,3
6367,6,4,6,3,3,3,3
6369,4,4,3,3,3,3,3
6373,4,4,5,3,3,3,3
6377,4,4,1,3,3,3,3
6382,6,4,2,3,3,3,3
6383,4,4,3,3,3,3,3
6386,4,4,5,3,3,3,3
6387,4,4,4,3,3,3,3
6394,4,4,6,3,3,3,3
6403,6,4,1,3,3,3,3
6409,4,4,2,3,3,3,3
6410,6,4,5,3,3,3,3
6415,6,4,5,3,3,3,3
6420,4,4,1,3,3,3,3
6422,4,4,5,3,3,3,3
6432,4,4,3,3,3,3,3
6433,5,4,6,3,3,3,3
6434,3,4,6,3,3,3,3
6435,4,4,4,3,3,3,3
6437,4,4,1,3,3,3,3
6440,4,4,6,3,3,3,3
6441,4,4,5,3,3,3,3
6445,6,4,1,3,3,3,3
6448,5,4,5,3,3,3,3
6449,3,4,2,3,3,3,3
6456,6,4,6,3,3,3,3
6457,4,4,3,3,3,3,3
6458,4,4,2,3,3,3,3
6463,6,4,4,3,3,3,3
6464,4,4,1,3,3,3,3
6469,3,4,3,3,3,3,3
6470,4,4,1,3,3,3,3
6481,6,4,3,3,3,3,3
6483,4,4,4,3,3,3,3
6486,6,4,5,3,3,3,3
6495,4,4,3,3,3,3,3
6498,4,4,3,3,3,3,3
6503,4,4,3,3,3,3,3
6509,4,4,5,3,3,3,3
6518,3,4,5,3,3,3,3
6519,5,4,1,3,3,3,3
6522,6,4,2,3,3,3,3
6526,4,4,4,3,3,3,3
6528,4,4,4,3,3,3,3
6534,4,4,2,3,3,3,3
6542,4,4,6,3,3,3,3
6546,4,4,3,3,3,3,3
6552,4,4,4,3,3,3,3
6560,6,4,2,3,3,3,3
6570,4,4,3,3,3,3,3
6574,6,4,6,3,3,3,3
6583,4,4,1,3,3,3,3
6588,6,4,6,3,3,3,3
6595,4,4,1,3,3,3,3
6603,5,4,6,3,3,3,3
6606,4,4,2,3,3,3,3
6607,4,4,2,3,3,3,3
6611,6,4,6,3,3,3,3
6618,6,4,6,3,3,3,3
6621,6,4,2,3,3,3,3
6622,4,4,3,3,3,3,3
6627,4,4,1,3,3,3,3
6641,6,4,2,3,3,3,3
6642,4,4,3,3,3,3,3
6644,4,4,6,3,3,3,3
6649,6,4,4,3,3,3,3
6652,6,4,6,3,3,3,3
6653,6,4,4,3,3,3,3
6662,6,4,6,3,3,3,3
6663,4,4,5,3,3,3,3
6670,6,4,5,3,3,3,3
6672,4,4,2,3,3,3,3
6673,4,4,4,3,3,3,3
6685,4,4,2,3,3,3,3
6689,4,4,1,3,3,3,3
6701,6,4,3,3,3,3,3
6705,4,4,5,3,3,3,3
6714,6,4,5,3,3,3,3
6719,6,4,3,3,3,3,3
6721,6,4,3,3,3,3,3
6728,3,4,6,3,3,3,3
6729,5,4,3,3,3,3,3
6731,4,4,2,3,3,3,3
6735,6,4,5,3,3,3,3
6737,4,4,2,3,3,3,3
6740,3,4,3,3,3,3,3
6744,6,4,4,3,3,3,3
6750,4,4,3,3,3,3,3
6751,4,4,1,3,3,3,3
6755,6,4,3,3,3,3,3
6764,6,4,2,3,3,3,3
6765,3,4,3,3,3,3,3
6766,6,4,1,3,3,3,3
6784,4,4,4,3,3,3,3
6785,4,4,4,3,3,3,3
6790,6,4,6,3,3,3,3
6791,6,4,4,3,3,3,3
6795,5,4,6,3,3,3,3
6805,4,4,4,3,3,3,3
6810,6,4,6,3,3,3,3
6817,6,4,2,3,3,3,3
6826,3,4,4,3,3,3,3
6832,6,4,4,3,3,3,3
6833,4,4,5,3,3,3,3
6835,4,4,3,3,3,3,3
6839,4,4,1,3,3,3,3
6851,4,4,5,3,3,3,3
6860,3,4,3,3,3,3,3
6877,6,4,2,3,3,3,3
6886,3,4,6,3,3,3,3
6889,4,4,3,3,3,3,3
6902,6,4,4,3,3,3,3
6910,4,4,5,3,3,3,3
6931,6,4,1,3,3,3,3
6932,6,4,4,3,3,3,3
