our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
6610,2,4,5,3,3,3,3
6611,6,4,5,3,3,3,3
6613,2,4,3,3,3,3,3
6616,5,4,1,3,3,3,3
6617,4,4,1,3,3,3,3
6618,4,4,1,3,3,3,3
6622,6,4,1,3,3,3,3
6627,4,4,5,3,3,3,3
6630,4,4,5,3,3,3,3
6635,4,4,1,3,3,3,3
6638,6,4,6,3,3,3,3
6649,4,4,1,3,3,3,3
6661,4,4,1,3,3,3,3
6665,6,4,2,3,3,3,3
6668,4,4,4,3,3,3,3
6669,4,4,2,3,3,3,3
6670,6,4,1,3,3,3,3
6672,6,4,4,3,3,3,3
6677,6,4,4,3,3,3,3
6678,5,4,1,3,3,3,3
6682,4,4,6,3,3,3,3
6685,6,4,1,3,3,3,3
6687,4,4,2,3,3,3,3
6693,4,4,5,3,3,3,3
6700,4,4,5,3,3,3,3
6703,6,4,2,3,3,3,3
6704,5,4,4,3,3,3,3
6705,6,4,3,3,3,3,3
6717,4,4,5,3,3,3,3
6725,4,4,4,3,3,3,3
6739,6,4,2,3,3,3,3
6742,4,4,5,3,3,3,3
6748,6,4,1,3,3,3,3
6754,2,4,5,3,3,3,3
6755,4,4,1,3,3,3,3
6757,4,4,6,3,3,3,3
6760,2,4,5,3,3,3,3
6761,2,4,1,3,3,3,3
6763,4,4,4,3,3,3,3
6766,4,4,6,3,3,3,3
6771,4,4,2,3,3,3,3
6772,6,4,5,3,3,3,3
6775,6,4,5,3,3,3,3
6778,6,4,5,3,3,3,3
6779,4,4,2,3,3,3,3
6785,4,4,4,3,3,3,3
6788,6,4,3,3,3,3,3
6794,4,4,1,3,3,3,3
6799,4,4,6,3,3,3,3
6803,2,4,5,3,3,3,3
6805,6,4,4,3,3,3,3
6809,6,4,5,3,3,3,3
6810,1,4,5,3,3,3,3
6812,4,4,3,3,3,3,3
6815,6,4,5,3,3,3,3
6817,4,4,5,3,3,3,3
6818,4,4,5,3,3,3,3
6834,6,4,1,3,3,3,3
6836,2,4,6,3,3,3,3
6837,6,4,4,3,3,3,3
6838,2,4,6,3,3,3,3
6840,2,4,6,3,3,3,3
6841,2,4,5,3,3,3,3
6843,6,4,4,3,3,3,3
6848,4,4,5,3,3,3,3
6849,6,4,5,3,3,3,3
6857,4,4,3,3,3,3,3
6862,4,4,4,3,3,3,3
6872,4,4,4,3,3,3,3
6874,4,4,1,3,3,3,3
6885,4,4,2,3,3,3,3
6891,4,4,1,3,3,3,3
6898,6,4,5,3,3,3,3
6903,6,4,5,3,3,3,3
6905,4,4,5,3,3,3,3
6921,6,4,5,3,3,3,3
6924,6,4,1,3,3,3,3
6925,6,4,4,3,3,3,3
6928,4,4,5,3,3,3,3
6931,4,4,2,3,3,3,3
6937,6,4,6,3,3,3,3
6945,6,4,3,3,3,3,3
6946,4,4,1,3,3,3,3
6957,4,4,3,3,3,2,1
6961,6,4,6,3,3,3,3
6962,5,4,3,3,3,3,3
6967,4,4,3,3,3,3,3
6977,6,4,4,3,3,3,3
6987,1,4,1,3,3,3,3
6995,4,4,6,3,3,3,3
6998,4,4,2,3,3,3,3
6999,4,4,3,3,3,3,3
7002,6,4,1,3,3,3,3
7010,6,4,3,3,3,3,3
7012,4,4,3,3,3,3,3
7017,6,4,4,3,3,3,3
7018,6,4,6,3,3,3,3
7021,4,4,1,3,3,3,3
7022,6,4,4,3,3,3,3
7031,4,4,1,3,3,3,3
7036,4,4,2,3,3,3,3
7040,6,4,2,3,3,3,3
7046,5,4,1,3,3,3,3
7048,1,4,1,3,3,3,3
7050,4,4,4,3,3,3,3
7053,6,4,4,3,3,3,3
7055,6,4,4,3,3,3,3
7063,4,4,1,3,3,3,3
7069,4,4,2,3,3,3,3
7077,6,4,2,3,3,3,3
7084,6,4,4,3,3,3,3
7094,2,4,3,3,3,3,3
7099,4,4,4,3,3,3,3
7103,4,4,3,3,3,3,3
7105,6,4,6,3,3,3,3
7109,4,4,1,3,3,3,3
7111,6,4,3,3,3,3,3
7116,5,4,2,3,3,3,3
7117,4,4,6,3,3,3,3
7123,4,4,6,3,3,3,3
7132,4,4,2,3,3,3,3
7143,1,4,2,3,3,3,3
7145,4,4,1,3,3,3,3
7149,4,4,4,3,3,3,3
7150,3,4,6,3,3,3,3
7151,6,4,6,3,3,3,3
7153,4,4,5,3,3,3,3
7154,4,4,1,3,3,3,3
7160,2,4,1,3,3,3,3
7164,6,4,6,3,3,3,3
7167,4,4,5,3,3,3,3
7168,6,4,5,3,3,3,3
7174,6,4,4,3,3,3,3
7175,4,4,1,3,3,3,3
7188,4,4,2,3,3,3,3
7195,6,4,3,3,3,3,3
7199,4,4,5,3,3,3,3
7202,2,4,4,3,3,3,3
7204,6,4,4,3,3,3,3
7209,6,4,1,3,3,3,3
7218,4,4,3,3,3,3,3
7222,6,4,4,3,3,3,3
7227,6,4,5,3,3,3,3
7229,4,4,3,3,3,3,3
7231,4,4,2,3,3,3,3
7234,6,4,6,3,3,3,3
7236,6,4,5,3,3,3,3
7237,4,4,5,3,3,3,3
7239,1,4,6,3,3,3,3
7247,6,4,2,3,3,3,3
7248,6,4,3,3,3,3,3
7250,4,4,2,3,3,3,3
7254,4,4,5,3,3,3,3
7258,6,4,6,3,3,3,3
7264,6,4,3,3,3,3,3
7266,4,4,2,3,3,3,3
7281,6,4,6,3,3,3,3
7283,6,4,1,3,3,3,3
7284,6,4,4,3,3,3,3
7286,4,4,6,3,3,3,3
7290,4,4,3,3,3,3,3
7298,4,4,2,3,3,3,3
7299,4,4,5,3,3,3,3
7317,4,4,3,3,3,3,3
7319,4,4,3,3,3,3,3
7324,5,4,4,3,3,3,3
7327,4,4,1,3,3,3,3
7332,4,4,5,3,3,3,3
7342,4,4,4,3,3,3,3
7344,6,4,5,3,3,3,3
7345,4,4,3,3,3,3,3
7354,6,4,5,3,3,3,3
7355,6,4,1,3,3,3,3
7356,4,4,3,3,3,3,3
7358,6,4,1,3,3,3,3
7360,6,4,6,3,3,3,3
7362,6,4,3,3,3,3,3
7368,6,4,6,3,3,3,3
7376,6,4,6,3,3,3,3
7380,4,4,1,3,3,3,3
7393,4,4,6,3,3,3,3
7394,6,4,5,3,3,3,3
7409,6,4,6,3,3,3,3
7411,6,4,1,3,3,3,3
7413,6,4,4,3,3,3,3
7417,2,4,6,3,3,3,3
