our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
7003,1,4,5,3,3,3,3
7006,6,4,5,3,3,3,3
7008,1,4,2,3,3,3,3
7011,4,4,2,3,3,3,3
7014,1,4,2,3,3,3,3
7017,6,4,1,3,3,3,3
7023,6,4,3,3,3,3,3
7027,6,4,2,3,3,3,3
7029,5,4,3,3,3,3,3
7030,1,4,5,3,3,3,3
7032,5,4,6,3,3,3,3
7033,6,4,4,3,3,3,3
7039,2,4,6,3,3,3,3
7042,2,4,4,3,3,3,3
7043,2,4,3,3,3,3,3
7045,5,4,6,3,3,3,3
7046,5,4,6,3,3,3,3
7060,4,4,4,3,3,3,3
7065,4,4,4,3,3,3,3
7069,1,4,3,3,3,3,3
7077,6,4,2,3,3,3,3
7090,6,4,4,3,3,3,3
7099,6,4,1,3,3,3,3
7109,6,4,3,3,3,3,3
7112,6,4,5,3,3,3,3
7118,6,4,3,3,3,3,3
7123,6,4,1,3,3,3,3
7146,3,4,1,3,3,3,3
7149,2,4,4,3,3,3,3
7153,4,4,6,3,3,3,3
7156,1,4,3,3,3,3,3
7158,6,4,4,3,3,3,3
7163,2,4,4,3,3,3,3
7167,5,4,1,3,3,3,3
7169,2,4,3,3,3,3,3
7172,5,4,2,3,3,3,3
7174,2,4,3,3,3,3,3
7183,6,4,2,3,3,3,3
7186,4,4,3,3,3,3,3
7188,6,4,1,3,3,3,3
7189,6,4,3,3,3,3,3
7196,2,4,6,3,3,3,3
7197,4,4,2,3,3,3,3
7203,1,4,6,3,3,3,3
7207,6,4,6,3,3,3,3
7211,5,4,2,3,3,3,3
7216,5,4,1,3,3,3,3
7220,4,4,5,3,3,3,3
7229,4,4,4,3,3,3,3
7238,6,4,5,3,3,3,3
7242,5,4,3,3,3,3,3
7244,4,4,1,3,3,3,3
7245,2,4,3,3,3,3,3
7246,2,4,6,3,3,3,3
7251,6,4,4,3,3,3,3
7260,3,4,2,3,3,3,3
7267,6,4,1,3,3,3,3
7268,5,4,2,3,3,3,3
7281,5,4,3,3,3,3,3
7282,6,4,4,3,3,3,3
7284,5,4,6,3,3,3,3
7289,1,4,4,3,3,3,3
7290,2,4,2,3,3,3,3
7292,6,4,4,3,3,3,3
7301,6,4,1,3,3,3,3
7304,6,4,4,3,3,3,3
7305,4,4,6,3,3,3,3
7307,5,4,5,3,3,3,3
7317,6,4,4,3,3,3,3
7318,2,4,6,3,3,3,3
7322,5,4,3,3,3,3,3
7325,5,4,6,3,3,3,3
7327,5,4,6,3,3,3,3
7330,2,4,3,3,3,3,3
7331,6,4,5,3,3,3,3
7332,5,4,1,3,3,3,3
7333,6,4,4,3,3,3,3
7340,6,4,5,3,3,3,3
7345,6,4,4,3,3,3,3
7348,6,4,6,3,3,3,3
7349,4,4,1,3,3,3,3
7368,6,4,1,3,3,3,3
7372,6,4,1,3,3,3,3
7374,5,4,6,3,3,3,3
7378,5,4,2,3,3,3,3
7389,6,4,2,3,3,3,3
7403,5,4,5,3,3,3,3
7409,5,4,5,3,3,3,3
7416,6,4,1,3,3,3,3
7420,6,4,2,3,3,3,3
7430,4,4,3,3,3,3,3
7433,5,4,3,3,3,3,3
7440,6,4,3,3,3,3,3
7441,6,4,3,3,3,3,3
7456,5,4,5,3,3,3,3
7458,6,4,6,3,3,3,3
7460,6,4,3,3,3,3,3
7476,6,4,4,3,3,3,3
7480,6,4,5,3,3,3,3
7481,6,4,3,3,3,3,3
7485,6,4,6,3,3,3,3
7493,5,4,5,3,3,3,3
